盐酸黄酮哌酯片,胃肠道梗阻,病
醋酸泼尼松片,精神病,病
醋酸泼尼松片,下丘脑-垂体-肾上腺轴抑制,病
醋酸泼尼松片,血栓症,病
醋酸泼尼松片,高血压,病
醋酸泼尼松片,心肌梗塞,病
醋酸泼尼松片,肾上腺皮质激素,过敏
醋酸泼尼松片,电解质代谢异常,病
醋酸泼尼松片,青光眼,病
醋酸泼尼松片,糖尿病,病
醋酸泼尼松片,胃与十二指肠溃疡,病
醋酸泼尼松片,内脏手术,病
醋酸泼尼松片,消化道溃疡,病
醋酸泼尼松片,并发感染,病
盐酸托烷司琼注射液,盐酸托烷司琼,过敏
氨茶碱注射液,惊厥性疾病,病
氨茶碱注射液,活动性消化溃疡,病
格列美脲片,糖尿病酮症酸中毒,病
格列美脲片,格列美脲,过敏
格列美脲片,哺乳期妇女,孕妇
格列美脲片,分娩妇女,病
格列美脲片,低血糖,病
吲达帕胺片,肝功能不全低钾血,病
吲达帕胺片,肾功能不全肝性脑,病
甲钴胺注射液,皮疹头痛出汗发热,病
注射用环磷酰胺,肝肾功能损害,病
注射用环磷酰胺,骨髓抑制,病
注射用环磷酰胺,哺乳期,孕妇
注射用辅酶A,辅酶a急性心肌梗死,病
复方泛影葡胺注射液,荨麻疹,病
复方泛影葡胺注射液,高胱氨酸尿症,病
复方泛影葡胺注射液,活动性肺结核,病
复方泛影葡胺注射液,肝肾功能减退,病
复方泛影葡胺注射液,多发性脊髓瘤,病
福辛普利钠片,孤立肾移植肾双侧肾动脉狭窄,病
福辛普利钠片,血管紧张素转换酶抑制剂,过敏
福辛普利钠片,肾功能减退,病
吗替麦考酚酯分散片,吗替麦考酚酯和麦考酚酸有超敏反应,病
丙氨酰谷氨酰胺注射液,肝功能不全,病
丙氨酰谷氨酰胺注射液,肾功能不全,病
瑞巴派特片,口渴头晕恶心呕吐烧心暖气腹痛腹泻喉部异物感肝功能异常bun升高乳房发胀溢乳月经率乱,病
瑞巴派特片,搔痒皮疹湿疹,病
多索茶碱注射液,多索茶碱,过敏
多索茶碱注射液,黄嘌呤,过敏
多索茶碱注射液,急性心肌梗死,病
注射用帕米膦酸二钠,轻度恶心,病
注射用帕米膦酸二钠,轻微肝肾功能改变,病
注射用帕米膦酸二钠,双膦酸盐,病
复方磺胺甲噁唑片,叶酸盐的缺乏,病
复方磺胺甲噁唑片,smz和tmp过敏,病
复方磺胺甲噁唑片,巨幼红细胞性贫血,病
复方磺胺甲噁唑片,哺乳期,孕妇
复方磺胺甲噁唑片,重度肝肾功能损害,病
氟尿嘧啶注射液,伴发水痘或带状疱疹,病
盐酸多塞平片,近期有心肌梗死发作史,病
盐酸多塞平片,粒细胞减少,病
盐酸多塞平片,心脏病,病
盐酸多塞平片,三环,过敏
注射用头孢他啶,短暂性,病
注射用头孢他啶,头孢菌素,病
注射用头孢他啶,白细胞血小板减少,病
注射用头孢他啶,血清氨基转移酶乳酸脱氢酶碱性磷酸酶血尿素氮血肌酐值的轻度升高,病
注射用头孢他啶,嗜酸性粒细胞增多淋巴细胞增多,病
注射用阿奇霉素,阿奇霉素,过敏
注射用阿奇霉素,红霉素,过敏
辛伐他汀片,无法解释的持续血清氨基转移酶升高,病
辛伐他汀片,活动性肝炎,病
注射用顺铂,肾损害,病
地西泮片,新生儿,新生儿
丁苯酞软胶囊,出血倾向,病
阿法骨化醇软胶囊,维生素d中毒,病
阿法骨化醇软胶囊,维生素d,病
阿法骨化醇软胶囊,恶心头昏皮疹便秘厌食呕吐腹痛,病
阿法骨化醇软胶囊,高钙血症高磷酸盐血症,病
阿法骨化醇软胶囊,高镁血症,病
盐酸氨溴索片,上腹部不适,病
碘帕醇注射液,脏代偿不全,病
碘帕醇注射液,碘,病
右旋糖酐铁片,地中海贫血,病
右旋糖酐铁片,尿路感染,病
右旋糖酐铁片,右旋糖酐铁,病
右旋糖酐铁片,并排黑便,病
右旋糖酐铁片,胃肠道不良,病
右旋糖酐铁片,铁负荷过高,病
右旋糖酐铁片,非缺铁性贫血,病
右旋糖酐铁片,肝肾功能损害,病
右旋糖酐铁片,铁血黄素沉着症,病
右旋糖酐铁片,上腹疼痛,病
右旋糖酐铁片,肠蠕动,病
右旋糖酐铁片,血色病,病
葡萄糖氯化钠注射液,高渗性脱水,病
葡萄糖氯化钠注射液,酮症酸中毒,病
葡萄糖氯化钠注射液,血浆蛋白过低,病
葡萄糖氯化钠注射液,高血糖非西症高渗,病
葡萄糖氯化钠注射液,脑、肾、心脏功能不全,病
葡萄糖氯化钠注射液,糖尿病,病
盐酸贝那普利片,移植肾,病
盐酸贝那普利片,肾功能减退,病
盐酸贝那普利片,苯那普利,过敏
盐酸贝那普利片,血管神经性水肿,病
盐酸贝那普利片,双侧肾动脉狭窄,病
盐酸贝那普利片,孤立肾,病
复方甲氧那明胶囊,心血管疾病,病
复方甲氧那明胶囊,失眠,病
复方甲氧那明胶囊,头痛,病
复方甲氧那明胶囊,未满8岁婴幼儿,新生儿
复方甲氧那明胶囊,未满8岁婴幼儿,小儿
复方甲氧那明胶囊,未满8岁婴幼儿,儿童
复方甲氧那明胶囊,活动性消化性溃疡,病
聚明胶肽注射液,肝肾功能损害肾性或肾后性无尿,病
聚明胶肽注射液,充血性心力衰竭肺水肿心源性休克,病
聚明胶肽注射液,高血压,病
聚明胶肽注射液,具有组胺释放高危因素,病
聚明胶肽注射液,静脉曲张,病
盐酸赛庚啶片,哺乳期,孕妇
盐酸赛庚啶片,幽门梗阻,病
盐酸赛庚啶片,尿潴留,病
盐酸赛庚啶片,青光眼,病
盐酸赛庚啶片,盐酸赛庚啶嗜睡,病
